cosine_tfidf,jaccard_tokens,dice_tokens,overlap_unique_tokens,char_len_a,char_len_b,char_len_diff,line_count_a,line_count_b,line_count_diff,token_count_a,token_count_b,token_count_diff,is_clone
0.9433773247186474,0.9722222222222222,0.9859154929577465,1.0,346.0,373.0,27.0,8.0,9.0,1.0,103.0,108.0,5.0,0
0.9762081458991939,0.9333333333333333,0.9655172413793104,0.9655172413793104,292.0,292.0,0.0,11.0,11.0,0.0,64.0,64.0,0.0,0
0.3221478609049127,0.5333333333333333,0.6956521739130435,0.6956521739130435,125.0,173.0,48.0,5.0,8.0,3.0,39.0,50.0,11.0,1
0.8544952326496549,0.9310344827586207,0.9642857142857143,0.9642857142857143,223.0,235.0,12.0,11.0,11.0,0.0,68.0,68.0,0.0,0
0.9782960561893201,0.94,0.9690721649484536,0.9791666666666666,424.0,412.0,12.0,11.0,11.0,0.0,144.0,144.0,0.0,0
0.8087122468314003,0.7931034482758621,0.8846153846153846,0.8846153846153846,225.0,207.0,18.0,8.0,8.0,0.0,71.0,71.0,0.0,0
0.19964530992285892,0.3902439024390244,0.5614035087719298,0.7272727272727273,377.0,215.0,162.0,18.0,11.0,7.0,87.0,58.0,29.0,1
0.9769533134176115,0.9767441860465116,0.9882352941176471,1.0,1038.0,991.0,47.0,21.0,20.0,1.0,296.0,288.0,8.0,0
0.971004501565544,0.9117647058823529,0.9538461538461539,0.96875,239.0,234.0,5.0,8.0,8.0,0.0,78.0,77.0,1.0,0
0.5677676656964135,0.7352941176470589,0.847457627118644,0.8620689655172413,226.0,194.0,32.0,15.0,12.0,3.0,57.0,56.0,1.0,1
0.5102920695391828,0.47368421052631576,0.6428571428571429,0.6666666666666666,247.0,262.0,15.0,14.0,14.0,0.0,66.0,66.0,0.0,0
0.9173463871285611,0.8461538461538461,0.9166666666666666,0.9428571428571428,357.0,347.0,10.0,9.0,9.0,0.0,84.0,79.0,5.0,0
0.6544478246697591,0.6923076923076923,0.8181818181818182,0.8181818181818182,154.0,157.0,3.0,8.0,8.0,0.0,46.0,46.0,0.0,0
0.9639526944916341,0.85,0.918918918918919,0.9444444444444444,250.0,240.0,10.0,11.0,11.0,0.0,63.0,62.0,1.0,0
0.41623959465384985,0.8181818181818182,0.9,0.9,358.0,393.0,35.0,13.0,13.0,0.0,88.0,88.0,0.0,0
0.6600345613032442,0.42857142857142855,0.6,0.8076923076923077,622.0,311.0,311.0,17.0,8.0,9.0,163.0,79.0,84.0,1
0.9957272051574899,1.0,1.0,1.0,512.0,491.0,21.0,15.0,15.0,0.0,137.0,137.0,0.0,0
0.9858007117892126,0.9259259259259259,0.9615384615384616,0.9615384615384616,398.0,368.0,30.0,13.0,13.0,0.0,118.0,111.0,7.0,0
0.38869347896859563,0.75,0.8571428571428571,0.8571428571428571,82.0,97.0,15.0,6.0,6.0,0.0,27.0,26.0,1.0,0
0.8606291411217835,0.8484848484848485,0.9180327868852459,0.9333333333333333,244.0,233.0,11.0,12.0,9.0,3.0,81.0,86.0,5.0,1
0.5904326134000167,0.34615384615384615,0.5142857142857142,0.6428571428571429,114.0,70.0,44.0,5.0,4.0,1.0,36.0,21.0,15.0,1
0.7981042487165121,0.9,0.9473684210526315,0.9642857142857143,156.0,129.0,27.0,6.0,4.0,2.0,58.0,49.0,9.0,1
0.7681438444478471,0.76,0.8636363636363636,0.9047619047619048,213.0,240.0,27.0,9.0,9.0,0.0,61.0,63.0,2.0,0
1.0,1.0,1.0,1.0,526.0,522.0,4.0,15.0,16.0,1.0,190.0,190.0,0.0,0
0.07016151967576956,0.3617021276595745,0.53125,0.6538461538461539,421.0,235.0,186.0,21.0,13.0,8.0,127.0,63.0,64.0,1
0.3959579369313513,0.4358974358974359,0.6071428571428571,0.7083333333333334,475.0,178.0,297.0,12.0,6.0,6.0,104.0,46.0,58.0,1
0.48516109482611336,0.7631578947368421,0.8656716417910447,0.90625,315.0,368.0,53.0,9.0,9.0,0.0,70.0,75.0,5.0,0
0.9413202810096947,0.9615384615384616,0.9803921568627451,1.0,288.0,235.0,53.0,9.0,8.0,1.0,69.0,57.0,12.0,0
0.7496522378412215,0.725,0.8405797101449275,0.9666666666666667,309.0,733.0,424.0,8.0,17.0,9.0,79.0,176.0,97.0,1
0.944691512664306,0.9310344827586207,0.9642857142857143,0.9642857142857143,174.0,174.0,0.0,6.0,6.0,0.0,54.0,54.0,0.0,0
0.6721962159856678,0.5806451612903226,0.7346938775510204,0.75,193.0,229.0,36.0,11.0,15.0,4.0,57.0,58.0,1.0,1
0.6996392446425975,0.7777777777777778,0.875,0.875,167.0,139.0,28.0,8.0,8.0,0.0,45.0,45.0,0.0,0
0.7369643990612875,0.9090909090909091,0.9523809523809523,0.9523809523809523,194.0,187.0,7.0,12.0,12.0,0.0,67.0,67.0,0.0,0
0.933286619605839,0.84,0.9130434782608695,1.0,279.0,233.0,46.0,10.0,9.0,1.0,59.0,50.0,9.0,1
0.5058565331906804,0.39285714285714285,0.5641025641025641,0.6875,161.0,105.0,56.0,3.0,4.0,1.0,56.0,27.0,29.0,1
0.3719002932528439,0.4642857142857143,0.6341463414634146,0.65,169.0,172.0,3.0,8.0,6.0,2.0,40.0,46.0,6.0,1
0.856343725624143,0.8076923076923077,0.8936170212765957,0.9545454545454546,161.0,168.0,7.0,5.0,6.0,1.0,48.0,53.0,5.0,1
0.9839535921774084,0.9272727272727272,0.9622641509433962,0.9622641509433962,791.0,796.0,5.0,17.0,17.0,0.0,195.0,195.0,0.0,0
0.9864995250901236,0.9545454545454546,0.9767441860465116,1.0,217.0,233.0,16.0,9.0,10.0,1.0,65.0,69.0,4.0,0
0.9730634746252359,0.84375,0.9152542372881356,0.9310344827586207,400.0,421.0,21.0,12.0,12.0,0.0,86.0,90.0,4.0,1
0.21608072522057717,0.5853658536585366,0.7384615384615385,0.75,341.0,462.0,121.0,12.0,16.0,4.0,98.0,124.0,26.0,1
0.3797312112772791,0.5925925925925926,0.7441860465116279,0.7619047619047619,109.0,127.0,18.0,6.0,7.0,1.0,39.0,55.0,16.0,1
0.9543297402138338,0.8421052631578947,0.9142857142857143,1.0,159.0,131.0,28.0,7.0,3.0,4.0,51.0,46.0,5.0,1
0.7667156326250085,0.92,0.9583333333333334,0.9583333333333334,267.0,243.0,24.0,16.0,19.0,3.0,56.0,56.0,0.0,0
0.6905914976314199,0.7666666666666667,0.8679245283018868,0.8846153846153846,227.0,222.0,5.0,11.0,10.0,1.0,86.0,84.0,2.0,0
0.9937861354428416,1.0,1.0,1.0,411.0,390.0,21.0,23.0,23.0,0.0,193.0,192.0,1.0,0
0.6295501896750443,0.6470588235294118,0.7857142857142857,0.9565217391304348,352.0,113.0,239.0,7.0,4.0,3.0,112.0,45.0,67.0,1
0.8674119029700733,0.8285714285714286,0.90625,0.9666666666666667,325.0,367.0,42.0,14.0,20.0,6.0,119.0,135.0,16.0,1
0.9747033464688559,0.9375,0.967741935483871,0.967741935483871,460.0,461.0,1.0,10.0,10.0,0.0,72.0,72.0,0.0,0
0.9835771229391939,0.9629629629629629,0.9811320754716981,1.0,309.0,313.0,4.0,9.0,9.0,0.0,79.0,81.0,2.0,0
0.38623458261335447,0.6666666666666666,0.8,1.0,184.0,166.0,18.0,10.0,7.0,3.0,47.0,35.0,12.0,1
0.9576218828192599,0.96875,0.9841269841269841,1.0,289.0,349.0,60.0,14.0,16.0,2.0,100.0,121.0,21.0,0
0.5611035284346982,0.5384615384615384,0.7,0.7777777777777778,165.0,101.0,64.0,8.0,4.0,4.0,39.0,29.0,10.0,1
0.9855732420594001,1.0,1.0,1.0,192.0,190.0,2.0,7.0,7.0,0.0,61.0,59.0,2.0,0
0.9747667700646091,0.9375,0.967741935483871,0.967741935483871,237.0,237.0,0.0,9.0,9.0,0.0,69.0,69.0,0.0,0
0.7724539740224357,0.6818181818181818,0.8108108108108109,0.8823529411764706,127.0,146.0,19.0,6.0,7.0,1.0,26.0,35.0,9.0,1
0.9738647401735014,0.9714285714285714,0.9855072463768116,1.0,595.0,559.0,36.0,13.0,13.0,0.0,138.0,128.0,10.0,1
0.7065380582529728,0.76,0.8636363636363636,0.9047619047619048,125.0,145.0,20.0,5.0,6.0,1.0,39.0,52.0,13.0,1
0.9921406364475864,1.0,1.0,1.0,285.0,289.0,4.0,7.0,7.0,0.0,74.0,76.0,2.0,0
0.7760331417031321,0.8125,0.896551724137931,0.896551724137931,342.0,340.0,2.0,12.0,12.0,0.0,82.0,83.0,1.0,0
0.33652936195000194,0.42857142857142855,0.6,0.6666666666666666,92.0,182.0,90.0,3.0,8.0,5.0,24.0,42.0,18.0,1
0.8434799121190002,0.7894736842105263,0.8823529411764706,0.8823529411764706,124.0,96.0,28.0,7.0,4.0,3.0,37.0,31.0,6.0,1
0.8705090082449622,0.8235294117647058,0.9032258064516129,1.0,331.0,314.0,17.0,13.0,9.0,4.0,97.0,84.0,13.0,1
0.5579799519779909,0.5652173913043478,0.7222222222222222,0.7647058823529411,151.0,149.0,2.0,5.0,5.0,0.0,38.0,35.0,3.0,1
0.8490397102726011,0.7777777777777778,0.875,0.875,272.0,276.0,4.0,8.0,8.0,0.0,66.0,66.0,0.0,0
0.9724705986512503,0.9090909090909091,0.9523809523809523,0.9523809523809523,559.0,568.0,9.0,20.0,20.0,0.0,153.0,153.0,0.0,0
0.9846873784652914,0.9347826086956522,0.9662921348314607,0.9772727272727273,619.0,621.0,2.0,20.0,20.0,0.0,136.0,136.0,0.0,0
0.8526073336126563,0.8571428571428571,0.9230769230769231,0.9473684210526315,192.0,204.0,12.0,7.0,9.0,2.0,61.0,59.0,2.0,1
0.5545982465573243,0.6666666666666666,0.8,0.8,253.0,314.0,61.0,7.0,7.0,0.0,60.0,60.0,0.0,0
0.9346991269234888,0.8928571428571429,0.9433962264150944,0.9615384615384616,337.0,335.0,2.0,17.0,17.0,0.0,93.0,90.0,3.0,0
0.11908278433821878,0.7714285714285715,0.8709677419354839,0.8709677419354839,244.0,337.0,93.0,12.0,12.0,0.0,81.0,81.0,0.0,0
0.9666103146161703,0.8974358974358975,0.9459459459459459,0.9459459459459459,386.0,386.0,0.0,12.0,12.0,0.0,125.0,126.0,1.0,0
0.8200761023791358,0.7692307692307693,0.8695652173913043,0.9090909090909091,272.0,198.0,74.0,8.0,6.0,2.0,66.0,49.0,17.0,1
0.26768107898776183,0.47058823529411764,0.64,0.7741935483870968,255.0,669.0,414.0,10.0,23.0,13.0,74.0,141.0,67.0,1
0.8946908017683348,0.8148148148148148,0.8979591836734694,0.9565217391304348,186.0,185.0,1.0,6.0,6.0,0.0,36.0,34.0,2.0,0
0.7558526781701221,0.8333333333333334,0.9090909090909091,0.9090909090909091,252.0,263.0,11.0,9.0,9.0,0.0,84.0,82.0,2.0,0
0.4726803227795898,0.4482758620689655,0.6190476190476191,0.7647058823529411,113.0,166.0,53.0,5.0,8.0,3.0,26.0,51.0,25.0,1
0.9871535123879382,0.9032258064516129,0.9491525423728814,0.9655172413793104,306.0,303.0,3.0,18.0,18.0,0.0,89.0,90.0,1.0,0
0.7641733921298919,0.6097560975609756,0.7575757575757576,0.9615384615384616,561.0,255.0,306.0,18.0,7.0,11.0,139.0,64.0,75.0,1
0.37011295237251235,0.696969696969697,0.8214285714285714,0.92,339.0,145.0,194.0,7.0,3.0,4.0,116.0,49.0,67.0,1
0.9569190477090265,0.8636363636363636,0.926829268292683,0.95,196.0,210.0,14.0,6.0,7.0,1.0,48.0,53.0,5.0,0
0.9456972516773384,0.8235294117647058,0.9032258064516129,1.0,157.0,168.0,11.0,5.0,5.0,0.0,25.0,30.0,5.0,0
0.801025205048817,0.9393939393939394,0.96875,0.96875,363.0,359.0,4.0,12.0,12.0,0.0,87.0,87.0,0.0,0
0.9316527927554061,0.8648648648648649,0.927536231884058,0.9411764705882353,346.0,390.0,44.0,14.0,16.0,2.0,90.0,100.0,10.0,0
0.9825025467442469,1.0,1.0,1.0,100.0,100.0,0.0,6.0,6.0,0.0,24.0,24.0,0.0,0
0.36201935173395317,0.3333333333333333,0.5,0.6666666666666666,191.0,101.0,90.0,8.0,3.0,5.0,54.0,22.0,32.0,1
0.3361666680242323,0.42857142857142855,0.6,0.6666666666666666,92.0,167.0,75.0,3.0,7.0,4.0,24.0,41.0,17.0,1
0.5397860832143868,0.42857142857142855,0.6,0.8181818181818182,235.0,59.0,176.0,7.0,3.0,4.0,91.0,16.0,75.0,1
0.91557560528126,0.8518518518518519,0.92,0.9583333333333334,105.0,136.0,31.0,5.0,6.0,1.0,49.0,61.0,12.0,0
0.7841384165893038,0.7941176470588235,0.8852459016393442,0.9,240.0,242.0,2.0,16.0,16.0,0.0,75.0,72.0,3.0,0
0.3051212693798103,0.5789473684210527,0.7333333333333333,0.7333333333333333,139.0,151.0,12.0,5.0,5.0,0.0,33.0,33.0,0.0,0
0.07338185490267966,0.3829787234042553,0.5538461538461539,0.6923076923076923,539.0,159.0,380.0,21.0,8.0,13.0,114.0,45.0,69.0,1
0.6109383545069491,0.6071428571428571,0.7555555555555555,0.8095238095238095,126.0,128.0,2.0,6.0,9.0,3.0,52.0,54.0,2.0,1
0.577976684038328,0.7027027027027027,0.8253968253968254,0.8387096774193549,240.0,169.0,71.0,16.0,8.0,8.0,75.0,70.0,5.0,1
0.9229337035724346,0.7407407407407407,0.851063829787234,0.9090909090909091,180.0,133.0,47.0,8.0,4.0,4.0,56.0,48.0,8.0,1
0.6988902607144672,0.8285714285714286,0.90625,0.9354838709677419,288.0,280.0,8.0,11.0,13.0,2.0,75.0,75.0,0.0,1
0.6575036806467867,0.6571428571428571,0.7931034482758621,0.8846153846153846,197.0,238.0,41.0,5.0,10.0,5.0,49.0,59.0,10.0,1
0.8256960943552406,0.9,0.9473684210526315,0.9642857142857143,156.0,126.0,30.0,6.0,4.0,2.0,58.0,49.0,9.0,1
0.9275530501975741,0.8444444444444444,0.9156626506024096,0.95,383.0,413.0,30.0,14.0,14.0,0.0,98.0,105.0,7.0,0
0.27689789653340025,0.8333333333333334,0.9090909090909091,0.9090909090909091,229.0,295.0,66.0,9.0,9.0,0.0,89.0,104.0,15.0,0
0.17384936618682573,0.7096774193548387,0.8301886792452831,0.88,223.0,262.0,39.0,6.0,10.0,4.0,72.0,66.0,6.0,1
0.9548600570015683,0.8235294117647058,0.9032258064516129,0.9333333333333333,401.0,461.0,60.0,11.0,11.0,0.0,111.0,128.0,17.0,0
0.6273484474101318,0.7777777777777778,0.875,0.875,167.0,139.0,28.0,8.0,8.0,0.0,45.0,45.0,0.0,0
0.12152158836451564,0.4782608695652174,0.6470588235294118,0.7333333333333333,92.0,90.0,2.0,6.0,4.0,2.0,32.0,22.0,10.0,1
0.8706737916074421,0.8571428571428571,0.9230769230769231,0.9230769230769231,336.0,294.0,42.0,17.0,16.0,1.0,129.0,121.0,8.0,1
0.8040246568984971,0.8636363636363636,0.926829268292683,0.95,117.0,117.0,0.0,5.0,5.0,0.0,34.0,35.0,1.0,1
0.4371370329761265,0.8333333333333334,0.9090909090909091,0.9259259259259259,340.0,348.0,8.0,17.0,16.0,1.0,118.0,96.0,22.0,1
0.10632528487137442,0.5217391304347826,0.6857142857142857,0.75,92.0,132.0,40.0,6.0,5.0,1.0,32.0,25.0,7.0,1
0.7263207566645715,0.7391304347826086,0.85,0.9444444444444444,112.0,99.0,13.0,6.0,5.0,1.0,34.0,28.0,6.0,1
0.9908979786544594,0.9591836734693877,0.9791666666666666,0.9791666666666666,424.0,409.0,15.0,11.0,11.0,0.0,144.0,144.0,0.0,0
0.10135899748898797,0.5483870967741935,0.7083333333333334,0.7391304347826086,166.0,200.0,34.0,10.0,8.0,2.0,54.0,46.0,8.0,1
0.20611971774477772,0.6206896551724138,0.7659574468085106,0.8181818181818182,223.0,116.0,107.0,6.0,4.0,2.0,72.0,47.0,25.0,1
0.760390527515174,0.6666666666666666,0.8,0.9411764705882353,226.0,134.0,92.0,7.0,4.0,3.0,57.0,34.0,23.0,1
0.2949663249793197,0.3673469387755102,0.5373134328358209,0.5454545454545454,155.0,267.0,112.0,8.0,8.0,0.0,44.0,66.0,22.0,1
0.35243876424316173,0.6428571428571429,0.782608695652174,0.782608695652174,117.0,123.0,6.0,8.0,5.0,3.0,38.0,36.0,2.0,1
0.5462323207146982,0.8064516129032258,0.8928571428571429,0.9259259259259259,288.0,296.0,8.0,15.0,15.0,0.0,94.0,97.0,3.0,0
0.5801573550587232,0.7692307692307693,0.8695652173913043,0.8695652173913043,155.0,188.0,33.0,6.0,6.0,0.0,49.0,50.0,1.0,1
0.4507819793310898,0.5172413793103449,0.6818181818181818,0.7142857142857143,190.0,194.0,4.0,9.0,7.0,2.0,54.0,45.0,9.0,1
0.45676048311573575,0.64,0.7804878048780488,0.7804878048780488,388.0,364.0,24.0,15.0,11.0,4.0,135.0,110.0,25.0,1
0.7621024617203647,0.7586206896551724,0.8627450980392157,0.9565217391304348,125.0,206.0,81.0,5.0,9.0,4.0,39.0,61.0,22.0,1
0.6631975475032396,0.6666666666666666,0.8,0.8,508.0,465.0,43.0,12.0,12.0,0.0,144.0,143.0,1.0,0
0.08927896626553798,0.30434782608695654,0.4666666666666667,0.6666666666666666,539.0,202.0,337.0,21.0,9.0,12.0,114.0,42.0,72.0,1
0.9431454476233545,0.8333333333333334,0.9090909090909091,0.9090909090909091,413.0,410.0,3.0,8.0,8.0,0.0,100.0,100.0,0.0,0
0.3402951765614767,0.21621621621621623,0.35555555555555557,1.0,38.0,303.0,265.0,3.0,13.0,10.0,9.0,87.0,78.0,1
0.9873753252667125,0.9714285714285714,0.9855072463768116,1.0,595.0,593.0,2.0,13.0,13.0,0.0,138.0,136.0,2.0,0
0.7405024354233258,0.5,0.6666666666666666,0.7272727272727273,197.0,124.0,73.0,5.0,4.0,1.0,49.0,35.0,14.0,1
0.9464268027982167,0.8983050847457628,0.9464285714285714,0.9636363636363636,1025.0,884.0,141.0,38.0,31.0,7.0,309.0,272.0,37.0,1
0.9071177018593184,0.8214285714285714,0.9019607843137255,0.9583333333333334,247.0,205.0,42.0,7.0,6.0,1.0,91.0,79.0,12.0,0
0.6408296494135947,0.7,0.8235294117647058,0.875,164.0,169.0,5.0,6.0,10.0,4.0,40.0,41.0,1.0,1
0.899027812609201,0.9285714285714286,0.9629629629629629,0.9629629629629629,264.0,258.0,6.0,13.0,13.0,0.0,93.0,91.0,2.0,0
0.9416791780560436,0.896551724137931,0.9454545454545454,0.9629629629629629,294.0,316.0,22.0,14.0,14.0,0.0,60.0,68.0,8.0,0
0.9259218743021407,0.8620689655172413,0.9259259259259259,0.9615384615384616,336.0,291.0,45.0,17.0,16.0,1.0,129.0,121.0,8.0,0
0.9054517095443457,0.8571428571428571,0.9230769230769231,0.9230769230769231,332.0,324.0,8.0,12.0,12.0,0.0,48.0,48.0,0.0,0
0.5655819207462,0.7037037037037037,0.8260869565217391,0.8260869565217391,155.0,177.0,22.0,6.0,5.0,1.0,49.0,47.0,2.0,0
0.35670095622341264,0.7605633802816901,0.864,0.8709677419354839,816.0,896.0,80.0,28.0,28.0,0.0,196.0,196.0,0.0,0
0.9704108261918138,0.8857142857142857,0.9393939393939394,0.9393939393939394,249.0,249.0,0.0,9.0,9.0,0.0,81.0,81.0,0.0,0
0.40074158278932503,0.6595744680851063,0.7948717948717948,0.7948717948717948,437.0,396.0,41.0,19.0,16.0,3.0,141.0,137.0,4.0,1
0.8342593246464661,0.8947368421052632,0.9444444444444444,0.9444444444444444,123.0,118.0,5.0,6.0,5.0,1.0,34.0,33.0,1.0,1
0.9040782915993926,0.7391304347826086,0.85,0.85,601.0,614.0,13.0,14.0,14.0,0.0,132.0,132.0,0.0,0
0.9314727413023363,0.96,0.9795918367346939,1.0,128.0,118.0,10.0,9.0,8.0,1.0,40.0,38.0,2.0,0
0.9261649946123669,0.9130434782608695,0.9545454545454546,0.9545454545454546,182.0,173.0,9.0,8.0,8.0,0.0,58.0,58.0,0.0,0
0.9454012759560708,0.92,0.9583333333333334,0.9583333333333334,249.0,241.0,8.0,7.0,7.0,0.0,46.0,46.0,0.0,0
0.42008214782347425,0.75,0.8571428571428571,0.8823529411764706,126.0,149.0,23.0,6.0,6.0,0.0,29.0,30.0,1.0,0
0.9373138073920907,0.8461538461538461,0.9166666666666666,0.9565217391304348,156.0,165.0,9.0,7.0,7.0,0.0,55.0,61.0,6.0,0
0.7530947661612009,0.7894736842105263,0.8823529411764706,0.967741935483871,342.0,239.0,103.0,16.0,11.0,5.0,85.0,62.0,23.0,1
0.9302618086279616,0.8536585365853658,0.9210526315789473,0.9210526315789473,524.0,524.0,0.0,14.0,14.0,0.0,112.0,112.0,0.0,0
0.9723239503095293,0.9285714285714286,0.9629629629629629,0.9629629629629629,198.0,198.0,0.0,8.0,8.0,0.0,52.0,52.0,0.0,0
0.8563085434751112,0.7741935483870968,0.8727272727272727,0.9230769230769231,342.0,283.0,59.0,12.0,10.0,2.0,82.0,72.0,10.0,1
0.587893190535659,0.8,0.8888888888888888,0.9032258064516129,257.0,256.0,1.0,9.0,8.0,1.0,66.0,67.0,1.0,0
0.8856552263894988,0.8695652173913043,0.9302325581395349,0.9302325581395349,436.0,444.0,8.0,18.0,18.0,0.0,100.0,100.0,0.0,0
0.1635836629681457,0.6571428571428571,0.7931034482758621,0.8214285714285714,278.0,347.0,69.0,12.0,17.0,5.0,114.0,109.0,5.0,1
0.8287585947318654,0.7954545454545454,0.8860759493670886,0.8974358974358975,483.0,507.0,24.0,17.0,17.0,0.0,109.0,113.0,4.0,0
0.4079376490876335,0.42105263157894735,0.5925925925925926,0.7272727272727273,117.0,43.0,74.0,5.0,2.0,3.0,29.0,11.0,18.0,1
0.4956830593725022,0.7674418604651163,0.868421052631579,0.868421052631579,469.0,534.0,65.0,15.0,15.0,0.0,129.0,129.0,0.0,0
0.6142700057332652,0.8076923076923077,0.8936170212765957,0.9545454545454546,256.0,178.0,78.0,14.0,7.0,7.0,69.0,46.0,23.0,1
0.39939356380311386,0.2830188679245283,0.4411764705882353,0.625,449.0,198.0,251.0,14.0,6.0,8.0,107.0,40.0,67.0,1
0.8822396341468929,0.8,0.8888888888888888,0.8888888888888888,120.0,127.0,7.0,4.0,5.0,1.0,37.0,46.0,9.0,1
0.8136195535744829,0.8918918918918919,0.9428571428571428,0.9428571428571428,332.0,323.0,9.0,8.0,11.0,3.0,103.0,103.0,0.0,1
0.9878591284424105,0.9795918367346939,0.9896907216494846,1.0,424.0,424.0,0.0,11.0,11.0,0.0,144.0,144.0,0.0,0
0.8836914877790775,0.8205128205128205,0.9014084507042254,0.9142857142857143,362.0,379.0,17.0,9.0,7.0,2.0,69.0,77.0,8.0,1
0.8572636058499358,0.8285714285714286,0.90625,0.9666666666666667,309.0,487.0,178.0,8.0,12.0,4.0,79.0,121.0,42.0,1
0.8424956308455146,0.7037037037037037,0.8260869565217391,0.8260869565217391,147.0,163.0,16.0,8.0,7.0,1.0,41.0,50.0,9.0,1
0.5911351472957543,0.625,0.7692307692307693,0.8620689655172413,268.0,366.0,98.0,8.0,11.0,3.0,60.0,83.0,23.0,1
0.8446532125241861,0.75,0.8571428571428571,0.8888888888888888,247.0,249.0,2.0,7.0,7.0,0.0,91.0,89.0,2.0,0
0.5497538587786718,0.7551020408163265,0.8604651162790697,0.925,569.0,463.0,106.0,18.0,13.0,5.0,122.0,109.0,13.0,1
0.9135118805657226,0.6666666666666666,0.8,0.8571428571428571,213.0,209.0,4.0,9.0,9.0,0.0,61.0,62.0,1.0,0
0.8623749077075826,0.8857142857142857,0.9393939393939394,0.96875,330.0,317.0,13.0,11.0,11.0,0.0,95.0,85.0,10.0,0
0.5635088932380101,0.6333333333333333,0.7755102040816326,0.7916666666666666,151.0,183.0,32.0,5.0,7.0,2.0,42.0,43.0,1.0,1
0.7650231478117652,0.6774193548387096,0.8076923076923077,0.875,282.0,320.0,38.0,8.0,9.0,1.0,55.0,62.0,7.0,1
0.9265088861437605,0.6666666666666666,0.8,0.8235294117647058,151.0,153.0,2.0,5.0,5.0,0.0,38.0,39.0,1.0,0
0.8549657606606809,0.8275862068965517,0.9056603773584906,0.9230769230769231,253.0,237.0,16.0,11.0,12.0,1.0,83.0,75.0,8.0,1
0.6736028580724959,0.8571428571428571,0.9230769230769231,0.9230769230769231,476.0,493.0,17.0,10.0,10.0,0.0,95.0,95.0,0.0,0
0.25062821444033007,0.7391304347826086,0.85,0.85,162.0,164.0,2.0,5.0,5.0,0.0,35.0,35.0,0.0,0
0.12335178117668537,0.30952380952380953,0.4727272727272727,0.7222222222222222,204.0,294.0,90.0,6.0,13.0,7.0,25.0,106.0,81.0,1
0.3369702062534741,0.42105263157894735,0.5925925925925926,0.8888888888888888,89.0,458.0,369.0,3.0,22.0,19.0,24.0,94.0,70.0,1
0.8498543739794665,0.7692307692307693,0.8695652173913043,1.0,215.0,234.0,19.0,9.0,13.0,4.0,61.0,82.0,21.0,1
0.32347121540144896,0.8,0.8888888888888888,0.8888888888888888,264.0,236.0,28.0,13.0,13.0,0.0,93.0,93.0,0.0,0
0.39977450665648073,0.5111111111111111,0.6764705882352942,0.8214285714285714,289.0,420.0,131.0,11.0,16.0,5.0,60.0,97.0,37.0,1
0.24894781666081514,0.28205128205128205,0.44,0.55,248.0,70.0,178.0,16.0,4.0,12.0,70.0,29.0,41.0,1
0.9655536489827673,0.8979591836734694,0.946236559139785,1.0,449.0,488.0,39.0,14.0,17.0,3.0,107.0,116.0,9.0,0
0.8578573132014489,0.9047619047619048,0.95,0.95,156.0,146.0,10.0,5.0,5.0,0.0,29.0,29.0,0.0,0
0.3600995545942399,0.43478260869565216,0.6060606060606061,0.6666666666666666,120.0,84.0,36.0,4.0,4.0,0.0,37.0,19.0,18.0,1
0.7361467446399041,0.7058823529411765,0.8275862068965517,0.96,214.0,284.0,70.0,8.0,10.0,2.0,60.0,77.0,17.0,1
0.5912742542187355,0.7083333333333334,0.8292682926829268,1.0,136.0,243.0,107.0,6.0,12.0,6.0,32.0,61.0,29.0,1
0.07845287307273396,0.34782608695652173,0.5161290322580645,0.64,437.0,190.0,247.0,19.0,6.0,13.0,95.0,45.0,50.0,1
0.9282160901776036,0.8857142857142857,0.9393939393939394,0.9538461538461539,850.0,900.0,50.0,24.0,25.0,1.0,216.0,225.0,9.0,0
0.713285359726278,0.5217391304347826,0.6857142857142857,0.75,125.0,117.0,8.0,6.0,5.0,1.0,30.0,29.0,1.0,1
0.5747922093875347,0.6666666666666666,0.8,1.0,215.0,245.0,30.0,9.0,17.0,8.0,61.0,84.0,23.0,1
0.939632193644156,0.8888888888888888,0.9411764705882353,0.96,216.0,211.0,5.0,14.0,14.0,0.0,78.0,75.0,3.0,0
0.9139176091705435,0.8387096774193549,0.9122807017543859,0.9285714285714286,223.0,227.0,4.0,11.0,11.0,0.0,68.0,68.0,0.0,0
0.6673841529323804,0.56,0.717948717948718,0.7368421052631579,92.0,80.0,12.0,6.0,6.0,0.0,32.0,33.0,1.0,1
0.9806386280750248,0.9285714285714286,0.9629629629629629,0.9629629629629629,369.0,368.0,1.0,9.0,9.0,0.0,69.0,69.0,0.0,0
0.6671193381494837,0.8333333333333334,0.9090909090909091,1.0,272.0,190.0,82.0,8.0,5.0,3.0,66.0,54.0,12.0,1
0.8355104667241267,0.9080459770114943,0.9518072289156626,0.9518072289156626,601.0,571.0,30.0,17.0,15.0,2.0,184.0,183.0,1.0,0
0.3211956749227413,0.7241379310344828,0.84,0.84,256.0,169.0,87.0,7.0,7.0,0.0,50.0,50.0,0.0,0
0.662168737674472,0.8333333333333334,0.9090909090909091,0.9259259259259259,188.0,201.0,13.0,5.0,5.0,0.0,53.0,53.0,0.0,0
0.9365851546199445,0.7735849056603774,0.8723404255319149,0.9761904761904762,432.0,505.0,73.0,13.0,17.0,4.0,118.0,144.0,26.0,1
